DEPTH,GR,CALI,BS,DRHO,RHOB,NPHI,RT,DENSITY_RELIABILITY,INTERPRETATION_READY_FLAG,ZONE_CHARACTER,IGR,VSH,PHID_RAW,PHID,PHIE,SW_MODEL,SW,SW_MODEL_VALID,SAND_FLAG,RESERVOIR_FLAG,POSSIBLE_PAY_FLAG
2896.2,4.1768,8.5781,8.5,0.0446,2.5964,0.0608,6.8456,Passed QC,True,Clean,0.027346075232187038,0.027346075232187038,0.03248484848484841,0.03248484848484841,0.03159651537427555,Archie,1.0,True,True,False,False
2896.3,4.6584,8.5781,8.5,0.0454,2.5994,0.0593,6.9096,Passed QC,True,Clean,0.035980923010721845,0.035980923010721845,0.03066666666666652,0.03066666666666652,0.02956325169433772,Archie,1.0,True,True,False,False
2896.4,5.4242,8.5781,8.5,0.0463,2.603,0.0577,6.9715,Passed QC,True,Clean,0.04971133503065944,0.04971133503065944,0.02848484848484831,0.02848484848484831,0.027068828638520444,Archie,1.0,True,True,False,False
2896.5,4.1309,8.5781,8.5,0.0471,2.6061,0.0561,7.0167,Passed QC,True,Clean,0.026523111127048433,0.026523111127048433,0.026606060606060505,0.026606060606060505,0.025900385103952976,Archie,1.0,True,True,False,False
2896.6,4.6191,8.5781,8.5,0.0472,2.608,0.0547,7.2289,Passed QC,True,Clean,0.03527629361351168,0.03527629361351168,0.025454545454545344,0.025454545454545344,0.024556603435292323,Archie,1.0,True,True,False,False
2896.7,3.9901,8.5781,8.5,0.0467,2.6095,0.0531,7.3925,Passed QC,True,Clean,0.0239986373579087,0.0239986373579087,0.0245454545454544,0.0245454545454544,0.02395639708303301,Archie,1.0,True,True,False,False
2896.8,3.2722,8.5781,8.5,0.0461,2.6111,0.0514,7.4154,Passed QC,True,Clean,0.011127048445512246,0.011127048445512246,0.023575757575757538,0.023575757575757538,0.02331342897907243,Archie,1.0,True,True,False,False
2896.9,3.5388,8.5625,8.5,0.0456,2.6125,0.0524,7.4153,Passed QC,True,Clean,0.01590705346577258,0.01590705346577258,0.022727272727272783,0.022727272727272783,0.02236574878486886,Archie,1.0,True,True,False,False
2897.0,3.3247,8.5469,8.5,0.0456,2.6129,0.0531,7.3531,Passed QC,True,Clean,0.012068347258579262,0.012068347258579262,0.022484848484848566,0.022484848484848566,0.02221349352527687,Archie,1.0,True,True,False,False
2897.1,3.3135,8.5469,8.5,0.0454,2.6114,0.0552,7.1975,Passed QC,True,Clean,0.011867536845124963,0.011867536845124963,0.02339393939393924,0.02339393939393924,0.023116310956229045,Archie,1.0,True,True,False,False
2897.2,3.5057,8.5469,8.5,0.0443,2.6074,0.0576,7.0238,Passed QC,True,Clean,0.015313586976010325,0.015313586976010325,0.025818181818181667,0.025818181818181667,0.025422812845346494,Archie,1.0,True,True,False,False
2897.3,3.9019,8.5469,8.5,0.0421,2.6025,0.059,6.9864,Passed QC,True,Clean,0.022417255351956104,0.022417255351956104,0.028787878787878713,0.028787878787878713,0.028142533558049673,Archie,1.0,True,True,False,False
2897.4,4.4901,8.5469,8.5,0.0401,2.5988,0.0593,7.0616,Passed QC,True,Clean,0.03296338795854699,0.03296338795854699,0.031030303030302846,0.031030303030302846,0.030007439113043696,Archie,1.0,True,True,False,False
2897.5,4.575,8.5469,8.5,0.0397,2.5978,0.0592,7.0374,Passed QC,True,Clean,0.034485602610535376,0.034485602610535376,0.03163636363636365,0.03163636363636365,0.030545364571957622,Archie,1.0,True,True,False,False
2897.6,4.6135,8.5469,8.5,0.041,2.5992,0.0589,7.0646,Passed QC,True,Clean,0.035175888406784525,0.035175888406784525,0.030787878787878628,0.030787878787878628,0.0297048877993546,Archie,1.0,True,True,False,False
2897.7,4.3621,8.5469,8.5,0.0437,2.6022,0.0589,7.0616,Passed QC,True,Clean,0.030668411804783583,0.030668411804783583,0.02896969696969701,0.02896969696969701,0.02808124237317055,Archie,1.0,True,True,False,False
2897.8,3.4208,8.5469,8.5,0.0469,2.6052,0.0591,7.0584,Passed QC,True,Clean,0.01379137232402194,0.01379137232402194,0.027151515151515124,0.027151515151515124,0.026777058496899257,Archie,1.0,True,True,False,False
2897.9,3.0593,8.5469,8.5,0.0497,2.6069,0.0597,7.0132,Passed QC,True,Clean,0.007309857639760457,0.007309857639760457,0.026121212121212073,0.026121212121212073,0.025930269779228028,Archie,1.0,True,True,False,False
2898.0,3.2864,8.5469,8.5,0.052,2.6068,0.0604,6.9804,Passed QC,True,Clean,0.01138164736257037,0.01138164736257037,0.02618181818181826,0.02618181818181826,0.02588382595996187,Archie,1.0,True,True,False,False
2898.1,4.5429,8.5469,8.5,0.0538,2.606,0.0604,6.9744,Passed QC,True,Clean,0.0339100656219744,0.0339100656219744,0.026666666666666693,0.026666666666666693,0.02576239825008071,Archie,1.0,True,True,False,False
2898.2,4.9192,8.5469,8.5,0.0552,2.606,0.0592,6.9715,Passed QC,True,Clean,0.04065693692401477,0.04065693692401477,0.026666666666666693,0.026666666666666693,0.025582481682026297,Archie,1.0,True,True,False,False
2898.3,4.8572,8.5469,8.5,0.0554,2.6078,0.0574,7.0133,Passed QC,True,Clean,0.03954530784953562,0.03954530784953562,0.025575757575757453,0.025575757575757453,0.02456435636893903,Archie,1.0,True,True,False,False
2898.4,4.8993,8.5469,8.5,0.0532,2.6103,0.0557,7.0317,Passed QC,True,Clean,0.04030013985010937,0.04030013985010937,0.02406060606060597,0.02406060606060597,0.02309096027148516,Archie,1.0,True,True,False,False
2898.5,5.3098,8.5469,8.5,0.0497,2.6129,0.0549,7.2255,Passed QC,True,Clean,0.04766020009323341,0.04766020009323341,0.022484848484848566,0.022484848484848566,0.021413216106994648,Archie,1.0,True,True,False,False
2898.6,5.3946,8.5469,8.5,0.047,2.6149,0.0552,7.2159,Passed QC,True,Clean,0.04918062179510165,0.04918062179510165,0.021272727272727218,0.021272727272727218,0.020226521318176878,Archie,1.0,True,True,False,False
2898.7,6.1535,8.5469,8.5,0.0466,2.6159,0.0564,7.1376,Passed QC,True,Clean,0.06278732025675046,0.06278732025675046,0.02066666666666668,0.02066666666666668,0.01936906204802717,Archie,1.0,True,True,False,False
2898.8,6.4588,8.5625,8.5,0.0481,2.6158,0.0561,6.8886,Passed QC,True,Clean,0.0682611969735002,0.0682611969735002,0.020727272727272598,0.020727272727272598,0.019312404280912784,Archie,1.0,True,True,False,False
2898.9,5.509,8.5781,8.5,0.0498,2.6143,0.0597,6.6789,Passed QC,True,Clean,0.0512317567325277,0.0512317567325277,0.021636363636363544,0.021636363636363544,0.02052789471796886,Archie,1.0,True,True,False,False
2899.0,5.9311,8.5469,8.5,0.0504,2.6115,0.0613,6.7177,Passed QC,True,Clean,0.05879979918958654,0.05879979918958654,0.02333333333333332,0.02333333333333332,0.021961338018909635,Archie,1.0,True,True,False,False
2899.1,6.0758,8.5469,8.5,0.0499,2.6081,0.0622,6.7428,Passed QC,True,Clean,0.06139419801341126,0.06139419801341126,0.025393939393939424,0.025393939393939424,0.02383489885044734,Archie,1.0,True,True,False,False
2899.2,6.1623,8.5469,8.5,0.0491,2.6045,0.0618,6.6509,Passed QC,True,Clean,0.06294509986732169,0.06294509986732169,0.027575757575757635,0.027575757575757635,0.02583999876123452,Archie,1.0,True,True,False,False
2899.3,5.2728,8.5469,8.5,0.0489,2.6021,0.0606,6.5003,Passed QC,True,Clean,0.04699680854878617,0.04699680854878617,0.02903030303030293,0.02903030303030293,0.027665971436674538,Archie,1.0,True,True,False,False
2899.4,3.9997,8.5469,8.5,0.0501,2.6018,0.0595,6.6227,Passed QC,True,Clean,0.024170760569440952,0.024170760569440952,0.029212121212121227,0.029212121212121227,0.028506042024577558,Archie,1.0,True,True,False,False
2899.5,2.7213,8.5469,8.5,0.0526,2.6032,0.06,6.6363,Passed QC,True,Clean,0.0012496862337289714,0.0012496862337289714,0.028363636363636202,0.028363636363636202,0.02832819071773407,Archie,1.0,True,True,False,False
2899.6,2.7537,8.5469,8.5,0.0553,2.6041,0.0621,6.6496,Passed QC,True,Clean,0.0018306020726503323,0.0018306020726503323,0.02781818181818185,0.02781818181818185,0.02776725779688812,Archie,1.0,True,True,False,False
2899.7,3.2163,8.5469,8.5,0.0566,2.6016,0.0643,6.4601,Passed QC,True,Clean,0.01012478932836088,0.01012478932836088,0.029333333333333333,0.029333333333333333,0.029036339513034744,Archie,1.0,True,True,False,False
2899.8,3.3253,8.5469,8.5,0.055,2.5953,0.0651,6.2563,Passed QC,True,Clean,0.012079104959300027,0.012079104959300027,0.03315151515151513,0.03315151515151513,0.03275107452044016,Archie,1.0,True,True,False,False
2899.9,3.8863,8.5469,8.5,0.0509,2.5879,0.0639,6.2046,Passed QC,True,Clean,0.022137555133216188,0.022137555133216188,0.03763636363636366,0.03763636363636366,0.03680318656134989,Archie,1.0,True,True,False,False
2900.0,4.8665,8.5469,8.5,0.0466,2.584,0.0617,6.2244,Passed QC,True,Clean,0.0397120522107075,0.0397120522107075,0.039999999999999904,0.039999999999999904,0.03841151791157161,Archie,0.96874346624142,True,True,False,False
2900.1,4.8015,8.5469,8.5,0.0449,2.5866,0.0594,6.3524,Passed QC,True,Clean,0.03854663463262451,0.03854663463262451,0.0384242424242425,0.0384242424242425,0.03694311719047983,Archie,0.9999680906751707,True,True,False,False
2900.2,4.3792,8.5469,8.5,0.0464,2.5941,0.0582,6.5481,Passed QC,True,Clean,0.030975006275325418,0.030975006275325418,0.033878787878787786,0.033878787878787786,0.03282939221164191,Archie,1.0,True,True,False,False
2900.3,4.126,8.5469,8.5,0.0493,2.6023,0.058,6.6293,Passed QC,True,Clean,0.02643525657116219,0.02643525657116219,0.028909090909090822,0.028909090909090822,0.028144871673669955,Archie,1.0,True,True,False,False
2900.4,3.4251,8.5469,8.5,0.051,2.6072,0.0585,6.6648,Passed QC,True,Clean,0.013868469179187432,0.013868469179187432,0.025939393939393776,0.025939393939393776,0.025579654254018494,Archie,1.0,True,True,False,False
2900.5,4.1123,8.5469,8.5,0.0501,2.6079,0.0591,6.6099,Passed QC,True,Clean,0.026189622404704703,0.026189622404704703,0.025515151515151532,0.025515151515151532,0.024846919331370884,Archie,1.0,True,True,False,False
2900.6,5.133,8.5625,8.5,0.0477,2.6067,0.0572,6.5238,Passed QC,True,Clean,0.0444902642808477,0.0444902642808477,0.026242424242424178,0.026242424242424178,0.025074891852508604,Archie,1.0,True,True,False,False
2900.7,4.6715,8.5781,8.5,0.0458,2.6064,0.0587,6.3957,Passed QC,True,Clean,0.03621579947645856,0.03621579947645856,0.026424242424242475,0.026424242424242475,0.02546726735928878,Archie,1.0,True,True,False,False
2900.8,3.9341,8.5469,8.5,0.046,2.6084,0.0584,6.4632,Passed QC,True,Clean,0.02299458529063721,0.02299458529063721,0.025212121212121127,0.025212121212121127,0.024632378940551123,Archie,1.0,True,True,False,False
2900.9,4.1798,8.5469,8.5,0.0476,2.611,0.0584,6.484,Passed QC,True,Clean,0.02739986373579087,0.02739986373579087,0.023636363636363455,0.023636363636363455,0.022988730493517497,Archie,1.0,True,True,False,False
2901.0,4.3695,8.5469,8.5,0.0493,2.6119,0.0573,6.398,Passed QC,True,Clean,0.03080109011367304,0.03080109011367304,0.023090909090909106,0.023090909090909106,0.022379683919193382,Archie,1.0,True,True,False,False
2901.1,4.7519,8.5625,8.5,0.0505,2.6114,0.0608,6.3366,Passed QC,True,Clean,0.0376573313730412,0.0376573313730412,0.02339393939393924,0.02339393939393924,0.02251298606606083,Archie,1.0,True,True,False,False
2901.2,5.2552,8.5781,8.5,0.0515,2.6103,0.063,6.2737,Passed QC,True,Clean,0.046681249327643705,0.046681249327643705,0.02406060606060597,0.02406060606060597,0.022937426910116607,Archie,1.0,True,True,False,False
2901.3,5.1478,8.5469,8.5,0.0526,2.6092,0.0652,6.2365,Passed QC,True,Clean,0.0447556208986266,0.0447556208986266,0.0247272727272727,0.0247272727272727,0.023620588283233934,Archie,1.0,True,True,False,False
2901.4,4.8719,8.5469,8.5,0.0534,2.6071,0.0647,6.1845,Passed QC,True,Clean,0.03980887151719439,0.03980887151719439,0.025999999999999964,0.025999999999999964,0.024964969340552912,Archie,1.0,True,True,False,False
2901.5,4.7885,8.5625,8.5,0.0533,2.6037,0.0672,5.9373,Passed QC,True,Clean,0.03831355111700792,0.03831355111700792,0.028060606060606067,0.028060606060606067,0.026985504595928814,Archie,1.0,True,True,False,False
2901.6,5.4371,8.5781,8.5,0.0522,2.6003,0.0656,5.773,Passed QC,True,Clean,0.049942625596155914,0.049942625596155914,0.03012121212121217,0.03012121212121217,0.028616879701740077,Archie,1.0,True,True,False,False
2901.7,5.8896,8.5469,8.5,0.0508,2.599,0.0688,5.7515,Passed QC,True,Clean,0.05805572488973356,0.05805572488973356,0.030909090909090737,0.030909090909090737,0.0291146412306808,Archie,1.0,True,True,False,False
2901.8,6.3885,8.5469,8.5,0.0497,2.6004,0.0711,5.7884,Passed QC,True,Clean,0.06700075303905044,0.06700075303905044,0.030060606060605982,0.030060606060605982,0.02804652281773514,Archie,1.0,True,True,False,False
2901.9,6.0762,8.5469,8.5,0.0484,2.6017,0.0727,5.8386,Passed QC,True,Clean,0.06140136981389177,0.06140136981389177,0.029272727272727145,0.029272727272727145,0.02747534171999323,Archie,1.0,True,True,False,False
2902.0,7.0925,8.5625,8.5,0.0462,2.6007,0.0703,5.7091,Passed QC,True,Clean,0.07962312188474917,0.07962312188474917,0.029878787878787953,0.029878787878787953,0.027499745509746654,Archie,1.0,True,True,False,False
2902.1,8.2312,8.5781,8.5,0.0436,2.598,0.0681,5.3743,Passed QC,True,Clean,0.1000394449026428,0.1000394449026428,0.031515151515151545,0.031515151515151545,0.0283623932515531,Archie,1.0,True,True,False,False
2902.2,8.8629,8.5625,8.5,0.042,2.5963,0.067,5.8528,Passed QC,True,Clean,0.11136551081148921,0.11136551081148921,0.0325454545454546,0.0325454545454546,0.028921013375407943,Archie,1.0,True,True,False,False
2902.3,8.3271,8.5469,8.5,0.0427,2.5978,0.0643,6.156,Passed QC,True,Clean,0.10175888406784522,0.10175888406784522,0.03163636363636365,0.03163636363636365,0.028417082576762728,Archie,1.0,True,True,False,False
2902.4,6.6704,8.5469,8.5,0.0452,2.6017,0.0619,6.2147,Passed QC,True,Clean,0.07205507942769032,0.07205507942769032,0.029272727272727145,0.029272727272727145,0.027163478584025673,Archie,1.0,True,True,False,False
2902.5,6.3057,8.5469,8.5,0.0479,2.6061,0.0598,6.378,Passed QC,True,Clean,0.06551619033958475,0.06551619033958475,0.026606060606060505,0.026606060606060505,0.024862932875207317,Archie,1.0,True,True,False,False
2902.6,4.7079,8.5469,8.5,0.0498,2.6101,0.0585,6.5725,Passed QC,True,Clean,0.03686843332018504,0.03686843332018504,0.024181818181818075,0.024181818181818075,0.023290272430620877,Archie,1.0,True,True,False,False
2902.7,3.8022,8.5625,8.5,0.0509,2.6137,0.0564,6.7404,Passed QC,True,Clean,0.02062968408218883,0.02062968408218883,0.021999999999999867,0.021999999999999867,0.021546146950191716,Archie,1.0,True,True,False,False
2902.8,3.2776,8.5469,8.5,0.0516,2.6168,0.0591,6.8572,Passed QC,True,Clean,0.011223867751999137,0.011223867751999137,0.02012121212121206,0.02012121212121206,0.019895374297353656,Archie,1.0,True,True,False,False
2902.9,3.5031,8.5469,8.5,0.0523,2.6184,0.0601,6.9067,Passed QC,True,Clean,0.015266970272887002,0.015266970272887002,0.019151515151515197,0.019151515151515197,0.018859129539016268,Archie,1.0,True,True,False,False
2903.0,4.1759,8.5469,8.5,0.0528,2.6181,0.0606,7.0193,Passed QC,True,Clean,0.027329938681105895,0.027329938681105895,0.019333333333333223,0.019333333333333223,0.018804954518831844,Archie,1.0,True,True,False,False
2903.1,3.886,8.5469,8.5,0.0529,2.6165,0.0603,7.0436,Passed QC,True,Clean,0.022132176282855808,0.022132176282855808,0.020303030303030357,0.020303030303030357,0.019853680057287527,Archie,1.0,True,True,False,False
2903.2,3.3001,8.5781,8.5,0.052,2.614,0.0594,7.1787,Passed QC,True,Clean,0.01162728152902786,0.01162728152902786,0.021818181818181837,0.021818181818181837,0.021564495675730322,Archie,1.0,True,True,False,False
2903.3,3.7666,8.5469,8.5,0.0497,2.6102,0.0585,7.2957,Passed QC,True,Clean,0.01999139383942338,0.01999139383942338,0.024121212121212158,0.024121212121212158,0.023638995469812733,Archie,1.0,True,True,False,False
2903.4,3.6215,8.5469,8.5,0.0466,2.6055,0.0576,7.4454,Passed QC,True,Clean,0.017389823215118155,0.017389823215118155,0.026969696969696828,0.026969696969696828,0.02650069870722849,Archie,1.0,True,True,False,False
2903.5,2.7455,8.5469,8.5,0.0435,2.6004,0.0563,7.6176,Passed QC,True,Clean,0.0016835801627998646,0.0016835801627998646,0.030060606060605982,0.030060606060605982,0.030009996620560603,Archie,1.0,True,True,False,False
2903.6,2.6415,8.5469,8.5,0.0417,2.5974,0.0545,7.8804,Passed QC,True,Clean,0.0,0.0,0.03187878787878787,0.03187878787878787,0.03187878787878787,Archie,1.0,True,True,False,False
2903.7,2.3774,8.5469,8.5,0.0416,2.5985,0.0532,8.095,Passed QC,True,Clean,0.0,0.0,0.03121212121212114,0.03121212121212114,0.03121212121212114,Archie,1.0,True,True,False,False
2903.8,2.4647,8.5469,8.5,0.0422,2.6021,0.0528,8.3108,Passed QC,True,Clean,0.0,0.0,0.02903030303030293,0.02903030303030293,0.02903030303030293,Archie,1.0,True,True,False,False
2903.9,2.2278,8.5625,8.5,0.0432,2.6058,0.0516,8.4583,Passed QC,True,Clean,0.0,0.0,0.026787878787878798,0.026787878787878798,0.026787878787878798,Archie,1.0,True,True,False,False
2904.0,2.5577,8.5469,8.5,0.0442,2.6087,0.0542,8.5726,Passed QC,True,Clean,0.0,0.0,0.0250303030303031,0.0250303030303031,0.0250303030303031,Archie,1.0,True,True,False,False
2904.1,3.8648,8.5469,8.5,0.0451,2.6111,0.0544,8.5972,Passed QC,True,Clean,0.02175207085738874,0.02175207085738874,0.023575757575757538,0.023575757575757538,0.02306293602645304,Archie,1.0,True,True,False,False
2904.2,5.4294,8.5469,8.5,0.0458,2.6138,0.0521,8.5027,Passed QC,True,Clean,0.04980456843690609,0.04980456843690609,0.021939393939393946,0.021939393939393946,0.020846711892475157,Archie,1.0,True,True,False,False
2904.3,6.1921,8.5625,8.5,0.0454,2.6156,0.0535,8.4259,Passed QC,True,Clean,0.06347939900311973,0.06347939900311973,0.020848484848484707,0.020848484848484707,0.01952503556017725,Archie,1.0,True,True,False,False
2904.4,7.9636,8.5469,8.5,0.0443,2.6161,0.0534,8.4502,Passed QC,True,Clean,0.09524151038118119,0.09524151038118119,0.02054545454545457,0.02054545454545457,0.018588674423077572,Archie,1.0,True,True,False,False
2904.5,6.866,8.5469,8.5,0.0435,2.6147,0.0539,8.5683,Passed QC,True,Clean,0.07556208986266001,0.07556208986266001,0.021393939393939326,0.021393939393939326,0.01977736862293818,Archie,1.0,True,True,False,False
2904.6,6.0973,8.5469,8.5,0.0435,2.6123,0.0548,8.5352,Passed QC,True,Clean,0.061779682289238705,0.061779682289238705,0.02284848484848489,0.02284848484848489,0.02143691271375501,Archie,1.0,True,True,False,False
2904.7,6.1546,8.5625,8.5,0.0446,2.61,0.0535,8.3492,Passed QC,True,Clean,0.06280704270807186,0.06280704270807186,0.024242424242424267,0.024242424242424267,0.02271982926768313,Archie,1.0,True,True,False,False
2904.8,6.1365,8.5781,8.5,0.0454,2.6081,0.0538,7.9335,Passed QC,True,Clean,0.06248251873632875,0.06248251873632875,0.025393939393939424,0.025393939393939424,0.023807262099968408,Archie,1.0,True,True,False,False
2904.9,6.947,8.5469,8.5,0.0447,2.6068,0.0543,7.5182,Passed QC,True,Clean,0.07701437945996342,0.07701437945996342,0.02618181818181826,0.02618181818181826,0.02416544170141194,Archie,1.0,True,True,False,False
2905.0,7.755,8.5781,8.5,0.0439,2.6056,0.0548,7.34,Passed QC,True,Clean,0.0915014164305949,0.0915014164305949,0.026909090909090907,0.026909090909090907,0.02444687097604944,Archie,1.0,True,True,False,False
2905.1,7.1994,8.5625,8.5,0.0432,2.607,0.0588,7.1347,Passed QC,True,Clean,0.08153978556316563,0.08153978556316563,0.026060606060605885,0.026060606060605885,0.023935629830777946,Archie,1.0,True,True,False,False
2905.2,7.6045,8.5781,8.5,0.044,2.6106,0.06,6.9855,Passed QC,True,Clean,0.08880302649980276,0.08880302649980276,0.02387878787878794,0.02387878787878794,0.021758279246004767,Archie,1.0,True,True,False,False
2905.3,8.3657,8.5781,8.5,0.0462,2.615,0.0639,6.5655,Passed QC,True,Clean,0.10245096281421451,0.10245096281421451,0.02121212121212103,0.02121212121212103,0.01903891897060741,Archie,1.0,True,True,False,False
2905.4,10.7211,8.5781,8.5,0.0483,2.6181,0.0675,5.8556,Passed QC,True,Clean,0.14468210994370137,0.14468210994370137,0.019333333333333223,0.019333333333333223,0.01653614587442168,Archie,1.0,True,True,False,False
2905.5,12.827,8.5781,8.5,0.0492,2.6188,0.0704,5.3308,Passed QC,True,Clean,0.1824398465234697,0.1824398465234697,0.01890909090909098,0.01890909090909098,0.015459319265738085,Archie,1.0,True,True,False,False
2905.6,12.9699,8.5781,8.5,0.0496,2.6179,0.0721,5.1079,Passed QC,True,Clean,0.18500197224513215,0.18500197224513215,0.019454545454545332,0.019454545454545332,0.015855416176321874,Archie,1.0,True,True,False,False
2905.7,12.6111,8.5781,8.5,0.0501,2.6168,0.0729,5.046,Passed QC,True,Clean,0.1785688672141141,0.1785688672141141,0.02012121212121206,0.02012121212121206,0.016528190065752322,Archie,1.0,True,True,False,False
2905.8,11.539,8.5781,8.5,0.051,2.6161,0.0737,4.9647,Passed QC,True,Clean,0.15934664897622547,0.15934664897622547,0.02054545454545457,0.02054545454545457,0.017271605211943028,Archie,1.0,True,True,False,False
2905.9,13.3652,8.5781,8.5,0.0517,2.6152,0.0752,4.9324,Passed QC,True,Clean,0.19208950406999675,0.19208950406999675,0.02109090909090892,0.02109090909090892,0.017039566823250838,Archie,1.0,True,True,False,False
2906.0,13.818,8.5781,8.5,0.052,2.614,0.0779,4.8736,Passed QC,True,Clean,0.2002079822139348,0.2002079822139348,0.021818181818181837,0.021818181818181837,0.017450007660786894,Archie,1.0,True,True,False,False
2906.1,13.2477,8.5781,8.5,0.0521,2.6127,0.081,4.8176,Passed QC,True,Clean,0.18998278767884677,0.18998278767884677,0.022606060606060675,0.022606060606060675,0.01831129819368431,Archie,1.0,True,True,False,False
2906.2,12.3798,8.5781,8.5,0.0522,2.6121,0.0837,4.782,Passed QC,True,Clean,0.17442177358625882,0.17442177358625882,0.022969696969696998,0.022969696969696998,0.018963281685503534,Archie,1.0,True,True,False,False
2906.3,12.5498,8.5781,8.5,0.0524,2.6117,0.0851,4.8375,Passed QC,True,Clean,0.17746978879047584,0.17746978879047584,0.023212121212121215,0.023212121212121215,0.01909267096322714,Archie,1.0,True,True,False,False
2906.4,14.0362,8.5781,8.5,0.0519,2.6101,0.0851,4.8937,Passed QC,True,Clean,0.20412019937605333,0.20412019937605333,0.024181818181818075,0.024181818181818075,0.0192458206332699,Archie,1.0,True,True,False,False
2906.5,14.8359,8.5781,8.5,0.05,2.6061,0.0844,4.857,Passed QC,True,Clean,0.21845842148671424,0.21845842148671424,0.026606060606060505,0.026606060606060505,0.020793742604080675,Archie,1.0,True,True,False,False
2906.6,14.6558,8.5781,8.5,0.0471,2.6002,0.0834,4.7498,Passed QC,True,Clean,0.21522931832036432,0.21522931832036432,0.030181818181818088,0.030181818181818088,0.023685806028876204,Archie,1.0,True,True,False,False
2906.7,13.9876,8.5781,8.5,0.0449,2.5949,0.0827,4.7548,Passed QC,True,Clean,0.20324882561767132,0.20324882561767132,0.03339393939393935,0.03339393939393935,0.026606660429373485,Archie,1.0,True,True,False,False
2906.8,12.2058,8.5781,8.5,0.0446,2.5925,0.0825,4.8857,Passed QC,True,Clean,0.1713020403772367,0.1713020403772367,0.03484848484848491,0.03484848484848491,0.02887886828988423,Archie,1.0,True,True,False,False
2906.9,10.4593,8.5781,8.5,0.0464,2.5935,0.0831,5.0463,Passed QC,True,Clean,0.13998816652920718,0.13998816652920718,0.03424242424242411,0.03424242424242411,0.029448890055211882,Archie,1.0,True,True,False,False
2907.0,9.4388,8.5781,8.5,0.0493,2.5964,0.0845,5.1295,Passed QC,True,Clean,0.12169111055330441,0.12169111055330441,0.03248484848484841,0.03248484848484841,0.02853173119657138,Archie,1.0,True,True,False,False
2907.1,9.6758,8.5781,8.5,0.0514,2.5983,0.0859,5.1566,Passed QC,True,Clean,0.12594040233800696,0.12594040233800696,0.03133333333333325,0.03133333333333325,0.027387200726742375,Archie,1.0,True,True,False,False
2907.2,10.2435,8.5781,8.5,0.0524,2.599,0.0869,5.1403,Passed QC,True,Clean,0.13611898016997165,0.13611898016997165,0.030909090909090737,0.030909090909090737,0.026701776976564364,Archie,1.0,True,True,False,False
2907.3,10.6277,8.5781,8.5,0.0524,2.5986,0.0873,5.1277,Passed QC,True,Clean,0.14300749453150213,0.14300749453150213,0.03115151515151522,0.03115151515151522,0.026696615018836904,Archie,1.0,True,True,False,False
2907.4,10.3016,8.5781,8.5,0.0525,2.5979,0.0876,5.1153,Passed QC,True,Clean,0.13716068418976585,0.13716068418976585,0.031575757575757465,0.031575757575757465,0.027244805062856387,Archie,1.0,True,True,False,False
2907.5,11.7069,8.5781,8.5,0.0535,2.5972,0.0879,5.1567,Passed QC,True,Clean,0.1623570122279198,0.1623570122279198,0.03199999999999997,0.03199999999999997,0.026804575608706544,Archie,1.0,True,True,False,False
2907.6,11.6237,8.5781,8.5,0.0555,2.5965,0.0878,5.1875,Passed QC,True,Clean,0.1608652777279736,0.1608652777279736,0.03242424242424249,0.03242424242424249,0.027208307661547578,Archie,1.0,True,True,False,False
2907.7,12.2751,8.5781,8.5,0.057,2.5958,0.087,5.1856,Passed QC,True,Clean,0.17254455481048517,0.17254455481048517,0.03284848484848473,0.03284848484848473,0.027180657654103966,Archie,1.0,True,True,False,False
2907.8,11.778,8.5781,8.5,0.0564,2.5944,0.0849,5.1235,Passed QC,True,Clean,0.1636317997633306,0.1636317997633306,0.03369696969696975,0.03369696969696975,0.028183073898884182,Archie,1.0,True,True,False,False
2907.9,10.938,8.5781,8.5,0.053,2.5921,0.0822,5.1099,Passed QC,True,Clean,0.14857101875425827,0.14857101875425827,0.03509090909090913,0.03509090909090913,0.0298774169782597,Archie,1.0,True,True,False,False
2908.0,10.286,8.5781,8.5,0.0486,2.5901,0.0797,5.1839,Passed QC,True,Clean,0.1368809839710259,0.1368809839710259,0.03630303030303021,0.03630303030303021,0.031333835794021464,Archie,1.0,True,True,False,False
2908.1,10.5335,8.5781,8.5,0.0455,2.5904,0.078,5.2653,Passed QC,True,Clean,0.14131853551834186,0.14131853551834186,0.03612121212121218,0.03612121212121218,0.031016615323095097,Archie,1.0,True,True,False,False
2908.2,8.9518,8.5781,8.5,0.0453,2.594,0.0768,5.3544,Passed QC,True,Clean,0.11295944346828271,0.11295944346828271,0.03393939393939397,0.03393939393939397,0.03010561888834922,Archie,1.0,True,True,False,False
2908.3,8.2229,8.5781,8.5,0.0478,2.5992,0.075,5.5052,Passed QC,True,Clean,0.0998906300426722,0.0998906300426722,0.030787878787878628,0.030787878787878628,0.02771245817808001,Archie,1.0,True,True,False,False
2908.4,6.4895,8.5781,8.5,0.0507,2.6028,0.0725,5.5726,Passed QC,True,Clean,0.06881163266037937,0.06881163266037937,0.028606060606060687,0.028606060606060687,0.02663763087177589,Archie,1.0,True,True,False,False
2908.5,5.9734,8.5781,8.5,0.0523,2.6033,0.07,5.5584,Passed QC,True,Clean,0.05955821709040054,0.05955821709040054,0.02830303030303028,0.02830303030303028,0.026617352279926218,Archie,1.0,True,True,False,False
